mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,abs_pressure,diff_pressure,pressure_alt,temperature,fields_updated,id,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q,x,y,z,vx,vy,vz,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version,data
GPS_RAW_INT,35464004,-0.04859811067581177,-0.0076611218973994255,0.9989231824874878,0.04577776417136192,0.808740496635437,-0.22888882458209991,0.4558345079421997,-0.39087092876434326,-0.5556485056877136,0.0,0.0,0.0,-2160.0,0,0,35458,0.4723542630672455,-0.04970991238951683,0.06814178079366684,0.8773636817932129,0.0007989727309904993,0.014115184545516968,-0.0039948634803295135,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,35509004,-0.046004749834537506,-0.00720723532140255,1.0060425996780396,0.015259254723787308,0.5188146829605103,-0.5188146829605103,0.4383575916290283,-0.41425418853759766,-0.5727169513702393,0.0,0.0,0.0,-2144.0,0,0,35458,0.4723542630672455,-0.04970991238951683,0.06814178079366684,0.8773636817932129,0.0007989727309904993,0.014115184545516968,-0.0039948634803295135,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,35509004,-0.046004749834537506,-0.00720723532140255,1.0060425996780396,0.015259254723787308,0.5188146829605103,-0.5188146829605103,0.4383575916290283,-0.41425418853759766,-0.5727169513702393,0.0,0.0,0.0,-2144.0,0,0,35509,0.4724377989768982,-0.049645375460386276,0.06803040206432343,0.877331018447876,0.00026632423396222293,0.00905502401292324,-0.00905502401292324,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,35509004,-0.046004749834537506,-0.00720723532140255,1.0060425996780396,0.015259254723787308,0.5188146829605103,-0.5188146829605103,0.4383575916290283,-0.41425418853759766,-0.5727169513702393,0.0,0.0,0.0,-2144.0,0,0,35509,0.4724377989768982,-0.049645375460386276,0.06803040206432343,0.877331018447876,0.00026632423396222293,0.00905502401292324,-0.00905502401292324,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,35560004,-0.04595840349793434,-0.005097746383398771,1.0047714710235596,0.30518507957458496,0.9002960324287415,-0.3662221133708954,0.4522886276245117,-0.36078333854675293,-0.5520985722541809,0.0,0.0,0.0,-2096.0,0,0,35509,0.4724377989768982,-0.049645375460386276,0.06803040206432343,0.877331018447876,0.00026632423396222293,0.00905502401292324,-0.00905502401292324,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,35560004,-0.04595840349793434,-0.005097746383398771,1.0047714710235596,0.30518507957458496,0.9002960324287415,-0.3662221133708954,0.4522886276245117,-0.36078333854675293,-0.5520985722541809,0.0,0.0,0.0,-2096.0,0,0,35560,0.4719569683074951,-0.048688407987356186,0.06851920485496521,0.8776053786277771,0.005326484329998493,0.015713129192590714,-0.006391781847923994,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,35560004,-0.04595840349793434,-0.005097746383398771,1.0047714710235596,0.30518507957458496,0.9002960324287415,-0.3662221133708954,0.4522886276245117,-0.36078333854675293,-0.5520985722541809,0.0,0.0,0.0,-2096.0,0,0,35560,0.4719569683074951,-0.048688407987356186,0.06851920485496521,0.8776053786277771,0.005326484329998493,0.015713129192590714,-0.006391781847923994,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
GPS_RAW_INT,35565002,-0.04595840349793434,-0.005097746383398771,1.0047714710235596,0.30518507957458496,0.9002960324287415,-0.3662221133708954,0.4522886276245117,-0.36078333854675293,-0.5520985722541809,0.0,0.0,0.0,-2096.0,0,0,35560,0.4719569683074951,-0.048688407987356186,0.06851920485496521,0.8776053786277771,0.005326484329998493,0.015713129192590714,-0.006391781847923994,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,35611006,-0.0463237501680851,-0.004609315190464258,1.004712700843811,0.13733328878879547,0.5798516869544983,-0.2136295735836029,0.45224320888519287,-0.36751461029052734,-0.5418166518211365,0.0,0.0,0.0,-2192.0,0,0,35560,0.4719569683074951,-0.048688407987356186,0.06851920485496521,0.8776053786277771,0.005326484329998493,0.015713129192590714,-0.006391781847923994,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,35611006,-0.0463237501680851,-0.004609315190464258,1.004712700843811,0.13733328878879547,0.5798516869544983,-0.2136295735836029,0.45224320888519287,-0.36751461029052734,-0.5418166518211365,0.0,0.0,0.0,-2192.0,0,0,35611,0.4725950062274933,-0.04966394230723381,0.06876745820045471,0.8771879076957703,0.002396918134763837,0.010120321065187454,-0.003728539450094104,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,35611006,-0.0463237501680851,-0.004609315190464258,1.004712700843811,0.13733328878879547,0.5798516869544983,-0.2136295735836029,0.45224320888519287,-0.36751461029052734,-0.5418166518211365,0.0,0.0,0.0,-2192.0,0,0,35611,0.4725950062274933,-0.04966394230723381,0.06876745820045471,0.8771879076957703,0.002396918134763837,0.010120321065187454,-0.003728539450094104,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,35662004,-0.046786077320575714,-0.006343204528093338,1.0046558380126953,0.10681478679180145,0.503555417060852,-0.503555417060852,0.43475914001464844,-0.377516508102417,-0.5588479042053223,0.0,0.0,0.0,-2144.0,0,0,35611,0.4725950062274933,-0.04966394230723381,0.06876745820045471,0.8771879076957703,0.002396918134763837,0.010120321065187454,-0.003728539450094104,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,35662004,-0.046786077320575714,-0.006343204528093338,1.0046558380126953,0.10681478679180145,0.503555417060852,-0.503555417060852,0.43475914001464844,-0.377516508102417,-0.5588479042053223,0.0,0.0,0.0,-2144.0,0,0,35662,0.47283899784088135,-0.05025685951113701,0.06998370587825775,0.8769263625144958,0.001864269725047052,0.008788700215518475,-0.008788700215518475,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,35662004,-0.046786077320575714,-0.006343204528093338,1.0046558380126953,0.10681478679180145,0.503555417060852,-0.503555417060852,0.43475914001464844,-0.377516508102417,-0.5588479042053223,0.0,0.0,0.0,-2144.0,0,0,35662,0.47283899784088135,-0.05025685951113701,0.06998370587825775,0.8769263625144958,0.001864269725047052,0.008788700215518475,-0.008788700215518475,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337808,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
GPS_RAW_INT,35666003,-0.046786077320575714,-0.006343204528093338,1.0046558380126953,0.10681478679180145,0.503555417060852,-0.503555417060852,0.43475914001464844,-0.377516508102417,-0.5588479042053223,0.0,0.0,0.0,-2144.0,0,0,35662,0.47283899784088135,-0.05025685951113701,0.06998370587825775,0.8769263625144958,0.001864269725047052,0.008788700215518475,-0.008788700215518475,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337806,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,35713425,-0.048067592084407806,-0.005969109479337931,1.007020115852356,0.07629626989364624,0.7171849608421326,-0.22888882458209991,0.4310641288757324,-0.3743269443511963,-0.5210372805595398,0.0,0.0,0.0,-2160.0,0,0,35662,0.47283899784088135,-0.05025685951113701,0.06998370587825775,0.8769263625144958,0.001864269725047052,0.008788700215518475,-0.008788700215518475,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337806,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,35713425,-0.048067592084407806,-0.005969109479337931,1.007020115852356,0.07629626989364624,0.7171849608421326,-0.22888882458209991,0.4310641288757324,-0.3743269443511963,-0.5210372805595398,0.0,0.0,0.0,-2160.0,0,0,35713,0.472805917263031,-0.049745477735996246,0.06992198526859283,0.8769782781600952,0.0013316210824996233,0.012517238967120647,-0.0039948634803295135,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337806,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,35713425,-0.048067592084407806,-0.005969109479337931,1.007020115852356,0.07629626989364624,0.7171849608421326,-0.22888882458209991,0.4310641288757324,-0.3743269443511963,-0.5210372805595398,0.0,0.0,0.0,-2160.0,0,0,35714,0.472805917263031,-0.049745477735996246,0.06992198526859283,0.8769782781600952,0.0013316210824996233,0.012517238967120647,-0.0039948634803295135,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337806,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,35764002,-0.04937497898936272,-0.00441637123003602,1.002250075340271,0.3509628474712372,0.6714072227478027,-0.3509628474712372,0.40667271614074707,-0.3976287841796875,-0.562074601650238,0.0,0.0,0.0,-2192.0,0,0,35714,0.472805917263031,-0.049745477735996246,0.06992198526859283,0.8769782781600952,0.0013316210824996233,0.012517238967120647,-0.0039948634803295135,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337806,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,35764002,-0.04937497898936272,-0.00441637123003602,1.002250075340271,0.3509628474712372,0.6714072227478027,-0.3509628474712372,0.40667271614074707,-0.3976287841796875,-0.562074601650238,0.0,0.0,0.0,-2192.0,0,0,35764,0.4726012051105499,-0.048964597284793854,0.0695086345076561,0.8771653175354004,0.006125457119196653,0.011718266643583775,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337806,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,35764002,-0.04937497898936272,-0.00441637123003602,1.002250075340271,0.3509628474712372,0.6714072227478027,-0.3509628474712372,0.40667271614074707,-0.3976287841796875,-0.562074601650238,0.0,0.0,0.0,-2192.0,0,0,35764,0.4726012051105499,-0.048964597284793854,0.0695086345076561,0.8771653175354004,0.006125457119196653,0.011718266643583775,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337806,0,65535,65535,2,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
GPS_RAW_INT,35767002,-0.04937497898936272,-0.00441637123003602,1.002250075340271,0.3509628474712372,0.6714072227478027,-0.3509628474712372,0.40667271614074707,-0.3976287841796875,-0.562074601650238,0.0,0.0,0.0,-2192.0,0,0,35764,0.4726012051105499,-0.048964597284793854,0.0695086345076561,0.8771653175354004,0.006125457119196653,0.011718266643583775,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337805,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,35815003,-0.04950102046132088,-0.006236514076590538,1.0060606002807617,0.28992584347724915,0.5951109528541565,-0.33570361137390137,0.44538283348083496,-0.37742865085601807,-0.5761138796806335,0.0,0.0,0.0,-2080.0,0,0,35764,0.4726012051105499,-0.048964597284793854,0.0695086345076561,0.8771653175354004,0.006125457119196653,0.011718266643583775,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337805,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,35815003,-0.04950102046132088,-0.006236514076590538,1.0060606002807617,0.28992584347724915,0.5951109528541565,-0.33570361137390137,0.44538283348083496,-0.37742865085601807,-0.5761138796806335,0.0,0.0,0.0,-2080.0,0,0,35815,0.47233113646507263,-0.04866486042737961,0.07009408622980118,0.8772809505462646,0.005060160532593727,0.010386645793914795,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337805,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,35815003,-0.04950102046132088,-0.006236514076590538,1.0060606002807617,0.28992584347724915,0.5951109528541565,-0.33570361137390137,0.44538283348083496,-0.37742865085601807,-0.5761138796806335,0.0,0.0,0.0,-2080.0,0,0,35815,0.47233113646507263,-0.04866486042737961,0.07009408622980118,0.8772809505462646,0.005060160532593727,0.010386645793914795,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337805,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,35866005,-0.0490516759455204,-0.007011023815721273,1.0029151439666748,0.07629626989364624,0.5340738892555237,-0.30518507957458496,0.4347265958786011,-0.377543568611145,-0.5519809126853943,0.0,0.0,0.0,-2160.0,0,0,35815,0.47233113646507263,-0.04866486042737961,0.07009408622980118,0.8772809505462646,0.005060160532593727,0.010386645793914795,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.19214655458927155,-0.1280878633260727,0.0,0.0,0.0,0.0,3,369630719,-1220337805,0,65535,65535,3,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
