mavpackettype,time_usec,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,time_boot_ms,port,chan1_raw,chan2_raw,chan3_raw,chan4_raw,chan5_raw,chan6_raw,chan7_raw,chan8_raw,rssi,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature,chan1_scaled,chan2_scaled,chan3_scaled,chan4_scaled,chan5_scaled,chan6_scaled,chan7_scaled,chan8_scaled,type,autopilot,base_mode,custom_mode,system_status,mavlink_version
RC_CHANNELS_SCALED,70291141,3,369931860,-1220604626,0,65535,65535,91,9656,255,0,0,0,0,0,0,70291,1,172,989,1100,951,172,172,172,1811,255,53,2367,14286,-793,-1082,251,88,-171,-331,0,1184,954,894,-3,1608,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70291141,3,369931860,-1220604626,0,65535,65535,91,9656,255,0,0,0,0,0,0,70311,0,172,992,1100,951,172,172,172,1811,255,53,2367,14286,-793,-1082,251,88,-171,-331,0,1184,954,894,-3,1608,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70311145,3,369931860,-1220604626,0,65535,65535,91,9656,255,0,0,0,0,0,0,70311,0,172,992,1100,951,172,172,172,1811,255,-1291,6507,15735,-340,948,193,92,-168,-339,0,1120,954,894,-3,1608,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70311145,3,369931860,-1220604626,0,65535,65535,91,9656,255,0,0,0,0,0,0,70311,1,172,992,1100,951,172,172,172,1811,255,-1291,6507,15735,-340,948,193,92,-168,-339,0,1120,1028,1058,0,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70311145,3,369931860,-1220604626,0,65535,65535,91,9656,255,0,0,0,0,0,0,70331,0,172,989,1100,951,172,172,172,1811,255,-1291,6507,15735,-340,948,193,92,-168,-339,0,1120,1028,1058,0,1612,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70331148,3,369931860,-1220604626,0,65535,65535,91,9656,255,0,0,0,0,0,0,70331,0,172,989,1100,951,172,172,172,1811,255,2853,-11529,16540,-165,-776,-354,76,-158,-342,0,1136,1028,1058,0,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70331148,3,369931860,-1220604626,0,65535,65535,91,9656,255,0,0,0,0,0,0,70331,1,172,989,1100,951,172,172,172,1811,255,2853,-11529,16540,-165,-776,-354,76,-158,-342,0,1136,819,820,-1,1612,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,70345009,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70331,1,172,989,1100,951,172,172,172,1811,255,2853,-11529,16540,-165,-776,-354,76,-158,-342,0,1136,819,820,-1,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70345009,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70351,0,172,992,1101,951,172,172,172,1811,255,2853,-11529,16540,-165,-776,-354,76,-158,-342,0,1136,819,820,-1,1612,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70351146,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70351,0,172,992,1101,951,172,172,172,1811,255,6460,1516,19510,156,794,-182,92,-175,-325,0,1232,819,820,-1,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70351146,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70351,1,172,992,1101,951,172,172,172,1811,255,6460,1516,19510,156,794,-182,92,-175,-325,0,1232,719,734,0,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70351146,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70371,0,172,992,1101,951,172,172,172,1811,255,6460,1516,19510,156,794,-182,92,-175,-325,0,1232,719,734,0,1612,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70371143,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70371,0,172,992,1101,951,172,172,172,1811,255,-1536,-5608,16637,-329,-199,-11,92,-170,-344,0,1136,719,734,0,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70371143,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70371,1,172,992,1101,951,172,172,172,1811,255,-1536,-5608,16637,-329,-199,-11,92,-170,-344,0,1136,777,721,0,1611,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70371143,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70391,0,172,992,1101,951,172,172,172,1811,255,-1536,-5608,16637,-329,-199,-11,92,-170,-344,0,1136,777,721,0,1611,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70391141,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70391,0,172,992,1101,951,172,172,172,1811,255,4338,1916,18955,-191,425,-40,105,-151,-359,0,1136,777,721,0,1611,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70391141,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70391,1,172,992,1101,951,172,172,172,1811,255,4338,1916,18955,-191,425,-40,105,-151,-359,0,1136,981,790,-1,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70391141,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70411,0,172,992,1101,951,172,172,172,1811,255,4338,1916,18955,-191,425,-40,105,-151,-359,0,1136,981,790,-1,1612,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70411142,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70411,0,172,992,1101,951,172,172,172,1811,255,2791,-3253,15495,330,446,-249,101,-162,-348,0,1232,981,790,-1,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70411142,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70411,1,172,992,1101,951,172,172,172,1811,255,2791,-3253,15495,330,446,-249,101,-162,-348,0,1232,1026,1044,-3,1610,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70411142,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70431,0,172,992,1101,951,172,172,172,1811,255,2791,-3253,15495,330,446,-249,101,-162,-348,0,1232,1026,1044,-3,1610,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70431144,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70431,0,172,992,1101,951,172,172,172,1811,255,-11387,-7550,18580,-117,-277,338,96,-179,-350,0,1184,1026,1044,-3,1610,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70431144,3,369931860,-1220604613,0,65535,65535,100,9680,255,0,0,0,0,0,0,70431,1,172,992,1101,951,172,172,172,1811,255,-11387,-7550,18580,-117,-277,338,96,-179,-350,0,1184,782,955,0,1610,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,70446008,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70431,1,172,992,1101,951,172,172,172,1811,255,-11387,-7550,18580,-117,-277,338,96,-179,-350,0,1184,782,955,0,1610,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70446008,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70451,0,172,992,1101,951,172,172,172,1811,255,-11387,-7550,18580,-117,-277,338,96,-179,-350,0,1184,782,955,0,1610,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70451146,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70451,0,172,992,1101,951,172,172,172,1811,255,6165,10419,11825,-242,641,96,99,-164,-350,0,1152,782,955,0,1610,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70451146,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70451,1,172,992,1101,951,172,172,172,1811,255,6165,10419,11825,-242,641,96,99,-164,-350,0,1152,735,771,-4,1608,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70451146,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70471,0,172,992,1101,951,172,172,172,1811,255,6165,10419,11825,-242,641,96,99,-164,-350,0,1152,735,771,-4,1608,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70471144,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70471,0,172,992,1101,951,172,172,172,1811,255,526,-1686,17033,-304,-567,-19,88,-169,-340,0,1136,735,771,-4,1608,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70471144,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70471,1,172,992,1101,951,172,172,172,1811,255,526,-1686,17033,-304,-567,-19,88,-169,-340,0,1136,888,821,-1,1611,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70471144,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70491,0,172,992,1104,951,172,172,172,1811,255,526,-1686,17033,-304,-567,-19,88,-169,-340,0,1136,888,821,-1,1611,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70491142,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70491,0,172,992,1104,951,172,172,172,1811,255,7701,7982,16923,-345,595,45,87,-165,-332,0,1232,888,821,-1,1611,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70491142,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70491,1,172,992,1104,951,172,172,172,1811,255,7701,7982,16923,-345,595,45,87,-165,-332,0,1232,1099,1023,3,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70491142,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70511,0,172,992,1104,951,172,172,172,1811,255,7701,7982,16923,-345,595,45,87,-165,-332,0,1232,1099,1023,3,1612,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70511144,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70511,0,172,992,1104,951,172,172,172,1811,255,-8012,-2823,15975,-673,-401,-15,91,-167,-350,0,1120,1099,1023,3,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70511144,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70511,1,172,992,1104,951,172,172,172,1811,255,-8012,-2823,15975,-673,-401,-15,91,-167,-350,0,1120,883,945,0,1611,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70511144,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70531,0,172,992,1104,951,172,172,172,1811,255,-8012,-2823,15975,-673,-401,-15,91,-167,-350,0,1120,883,945,0,1611,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70531146,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70531,0,172,992,1104,951,172,172,172,1811,255,3092,4383,17878,305,253,128,90,-173,-352,0,1200,883,945,0,1611,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70531146,3,369931860,-1220604596,0,65535,65535,111,9515,255,0,0,0,0,0,0,70531,1,172,992,1104,951,172,172,172,1811,255,3092,4383,17878,305,253,128,90,-173,-352,0,1200,748,767,1,1612,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,70547005,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70531,1,172,992,1104,951,172,172,172,1811,255,3092,4383,17878,305,253,128,90,-173,-352,0,1200,748,767,1,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70547005,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70551,0,172,992,1104,951,172,172,172,1811,255,3092,4383,17878,305,253,128,90,-173,-352,0,1200,748,767,1,1612,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70551143,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70551,0,172,992,1104,951,172,172,172,1811,255,1269,5896,16631,-227,292,-321,87,-161,-329,0,1184,748,767,1,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70551143,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70551,1,172,992,1104,951,172,172,172,1811,255,1269,5896,16631,-227,292,-321,87,-161,-329,0,1184,727,731,-4,1609,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70551143,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70571,0,172,992,1104,951,172,172,172,1811,255,1269,5896,16631,-227,292,-321,87,-161,-329,0,1184,727,731,-4,1609,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70571145,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70571,0,172,992,1104,951,172,172,172,1811,255,2621,-1070,15764,90,23,54,99,-167,-343,0,1200,727,731,-4,1609,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70571145,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70571,1,172,992,1104,951,172,172,172,1811,255,2621,-1070,15764,90,23,54,99,-167,-343,0,1200,884,776,2,1613,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70571145,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70591,0,172,989,1104,951,172,172,172,1811,255,2621,-1070,15764,90,23,54,99,-167,-343,0,1200,884,776,2,1613,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70591146,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70591,0,172,989,1104,951,172,172,172,1811,255,1334,-8534,15462,111,46,-192,96,-164,-358,0,1120,884,776,2,1613,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70591146,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70591,1,172,989,1104,951,172,172,172,1811,255,1334,-8534,15462,111,46,-192,96,-164,-358,0,1120,1109,971,-2,1610,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70591146,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70611,0,172,992,1104,951,172,172,172,1811,255,1334,-8534,15462,111,46,-192,96,-164,-358,0,1120,1109,971,-2,1610,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70611147,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70611,0,172,992,1104,951,172,172,172,1811,255,-9675,6051,25113,46,653,-53,100,-165,-337,0,1200,1109,971,-2,1610,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70611147,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70611,1,172,992,1104,951,172,172,172,1811,255,-9675,6051,25113,46,653,-53,100,-165,-337,0,1200,879,1051,0,1610,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70611147,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70631,0,172,992,1104,951,172,172,172,1811,255,-9675,6051,25113,46,653,-53,100,-165,-337,0,1200,879,1051,0,1610,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70631143,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70631,0,172,992,1104,951,172,172,172,1811,255,7086,9825,14327,269,137,-83,95,-168,-337,0,1136,879,1051,0,1610,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70631143,3,369931861,-1220604585,0,65535,65535,111,9230,255,0,0,0,0,0,0,70631,1,172,992,1104,951,172,172,172,1811,255,7086,9825,14327,269,137,-83,95,-168,-337,0,1136,747,822,0,1608,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,70648009,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70631,1,172,992,1104,951,172,172,172,1811,255,7086,9825,14327,269,137,-83,95,-168,-337,0,1136,747,822,0,1608,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70648009,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70651,0,172,989,1104,951,172,172,172,1811,255,7086,9825,14327,269,137,-83,95,-168,-337,0,1136,747,822,0,1608,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70651147,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70651,0,172,989,1104,951,172,172,172,1811,255,-8232,1222,21055,31,813,-145,110,-178,-337,0,1152,747,822,0,1608,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70651147,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70651,1,172,989,1104,951,172,172,172,1811,255,-8232,1222,21055,31,813,-145,110,-178,-337,0,1152,849,832,3,1613,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70651147,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70671,0,172,989,1101,951,172,172,172,1811,255,-8232,1222,21055,31,813,-145,110,-178,-337,0,1152,849,832,3,1613,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70671141,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70671,0,172,989,1101,951,172,172,172,1811,255,4081,-2356,13421,-217,-642,-49,93,-167,-350,0,1200,849,832,3,1613,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70671141,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70671,1,172,989,1101,951,172,172,172,1811,255,4081,-2356,13421,-217,-642,-49,93,-167,-350,0,1200,1068,960,-1,1611,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70671141,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70691,0,172,992,1101,951,172,172,172,1811,255,4081,-2356,13421,-217,-642,-49,93,-167,-350,0,1200,1068,960,-1,1611,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70691143,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70691,0,172,992,1101,951,172,172,172,1811,255,-3886,2579,19785,-96,675,79,78,-159,-340,0,1136,1068,960,-1,1611,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70691143,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70691,1,172,992,1101,951,172,172,172,1811,255,-3886,2579,19785,-96,675,79,78,-159,-340,0,1136,972,1065,0,1611,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70691143,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70711,0,172,992,1100,951,172,172,172,1811,255,-3886,2579,19785,-96,675,79,78,-159,-340,0,1136,972,1065,0,1611,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70711148,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70711,0,172,992,1100,951,172,172,172,1811,255,3579,-5730,12428,392,-192,-191,92,-168,-342,0,1184,972,1065,0,1611,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70711148,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70711,1,172,992,1100,951,172,172,172,1811,255,3579,-5730,12428,392,-192,-191,92,-168,-342,0,1184,759,812,2,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70711148,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70731,0,172,992,1098,969,172,172,172,1811,255,3579,-5730,12428,392,-192,-191,92,-168,-342,0,1184,759,812,2,1612,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70731147,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70731,0,172,992,1098,969,172,172,172,1811,255,1616,4955,19379,160,693,-92,108,-173,-339,0,1152,759,812,2,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70731147,3,369931861,-1220604570,0,65535,65535,115,9048,255,0,0,0,0,0,0,70731,1,172,992,1098,969,172,172,172,1811,255,1616,4955,19379,160,693,-92,108,-173,-339,0,1152,723,742,-4,1609,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,70749009,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70731,1,172,992,1098,969,172,172,172,1811,255,1616,4955,19379,160,693,-92,108,-173,-339,0,1152,723,742,-4,1609,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70749009,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70751,0,172,992,1098,982,172,172,172,1811,255,1616,4955,19379,160,693,-92,108,-173,-339,0,1152,723,742,-4,1609,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70751149,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70751,0,172,992,1098,982,172,172,172,1811,255,-1794,-4521,17615,-519,-230,218,106,-157,-353,0,1184,723,742,-4,1609,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70751149,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70751,1,172,992,1098,982,172,172,172,1811,255,-1794,-4521,17615,-519,-230,218,106,-157,-353,0,1184,850,731,-4,1609,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70751149,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70771,0,172,992,1097,1009,172,172,172,1811,255,-1794,-4521,17615,-519,-230,218,106,-157,-353,0,1184,850,731,-4,1609,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70771144,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70771,0,172,992,1097,1009,172,172,172,1811,255,-674,1542,14966,440,778,-229,103,-161,-347,0,1264,850,731,-4,1609,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70771144,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70771,1,172,992,1097,1009,172,172,172,1811,255,-674,1542,14966,440,778,-229,103,-161,-347,0,1264,1076,868,1,1609,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70771144,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70791,0,172,992,1097,1053,172,172,172,1811,255,-674,1542,14966,440,778,-229,103,-161,-347,0,1264,1076,868,1,1609,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70791141,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70791,0,172,992,1097,1053,172,172,172,1811,255,-4667,-1009,17539,-278,-131,397,93,-162,-355,0,1152,1076,868,1,1609,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70791141,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70791,1,172,992,1097,1053,172,172,172,1811,255,-4667,-1009,17539,-278,-131,397,93,-162,-355,0,1152,928,1041,-1,1611,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70791141,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70811,0,172,992,1095,1082,172,172,172,1811,255,-4667,-1009,17539,-278,-131,397,93,-162,-355,0,1152,928,1041,-1,1611,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70811145,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70811,0,172,992,1095,1082,172,172,172,1811,255,2580,-7348,15457,429,-345,-214,90,-170,-332,0,1184,928,1041,-1,1611,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70811145,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70811,1,172,992,1095,1082,172,172,172,1811,255,2580,-7348,15457,429,-345,-214,90,-170,-332,0,1184,737,877,3,1610,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70811145,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70831,0,172,992,1094,1097,172,172,172,1811,255,2580,-7348,15457,429,-345,-214,90,-170,-332,0,1184,737,877,3,1610,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70831151,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70831,0,172,992,1094,1097,172,172,172,1811,255,-1153,1221,17698,-73,350,-49,104,-174,-358,0,1088,737,877,3,1610,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70831151,3,369931861,-1220604556,0,65535,65535,116,9106,255,0,0,0,0,0,0,70831,1,172,992,1094,1097,172,172,172,1811,255,-1153,1221,17698,-73,350,-49,104,-174,-358,0,1088,750,762,2,1612,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,70850006,3,369931863,-1220604543,0,65535,65535,119,8901,255,0,0,0,0,0,0,70831,1,172,992,1094,1097,172,172,172,1811,255,-1153,1221,17698,-73,350,-49,104,-174,-358,0,1088,750,762,2,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70850006,3,369931863,-1220604543,0,65535,65535,119,8901,255,0,0,0,0,0,0,70851,0,172,992,1093,1113,172,172,172,1811,255,-1153,1221,17698,-73,350,-49,104,-174,-358,0,1088,750,762,2,1612,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70851149,3,369931863,-1220604543,0,65535,65535,119,8901,255,0,0,0,0,0,0,70851,0,172,992,1093,1113,172,172,172,1811,255,4066,-8689,16317,-225,-468,45,92,-163,-332,0,1152,750,762,2,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70851149,3,369931863,-1220604543,0,65535,65535,119,8901,255,0,0,0,0,0,0,70851,1,172,992,1093,1113,172,172,172,1811,255,4066,-8689,16317,-225,-468,45,92,-163,-332,0,1152,929,833,0,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,70851149,3,369931863,-1220604543,0,65535,65535,119,8901,255,0,0,0,0,0,0,70871,0,172,992,1092,1131,172,172,172,1811,255,4066,-8689,16317,-225,-468,45,92,-163,-332,0,1152,929,833,0,1612,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,70871143,3,369931863,-1220604543,0,65535,65535,119,8901,255,0,0,0,0,0,0,70871,0,172,992,1092,1131,172,172,172,1811,255,6671,2865,21136,-31,-63,-85,84,-165,-325,0,1200,929,833,0,1612,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,70871143,3,369931863,-1220604543,0,65535,65535,119,8901,255,0,0,0,0,0,0,70871,1,172,992,1092,1131,172,172,172,1811,255,6671,2865,21136,-31,-63,-85,84,-165,-325,0,1200,1015,1002,0,1614,-1,-1,-1,-1,10,0,192,0,3,3
