mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,abs_pressure,diff_pressure,pressure_alt,temperature,fields_updated,id
HIGHRES_IMU,141519354,0.103424072265625,0.572784423828125,9.929473876953125,-0.18310546875,0.701904296875,-0.6561279296875,0.17816162109375,0.13726806640625,-0.525726318359375,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,141540359,0.127349853515625,0.544708251953125,9.94024658203125,-0.1678466796875,0.9307861328125,-0.9002685546875,0.165008544921875,0.128509521484375,-0.52716064453125,0.0,0.0,0.0,27.3258056640625,0,0
HIGHRES_IMU,141561366,0.145904541015625,0.573394775390625,9.947418212890625,-0.1373291015625,0.8544921875,-0.6103515625,0.150421142578125,0.146026611328125,-0.53155517578125,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,141582357,0.104644775390625,0.559051513671875,9.909759521484375,-0.335693359375,0.5340576171875,-0.6256103515625,0.1591796875,0.13726806640625,-0.53594970703125,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,141603356,0.163818359375,0.555450439453125,9.95697021484375,-0.0152587890625,0.7781982421875,-0.701904296875,0.163543701171875,0.13433837890625,-0.547607421875,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,141624357,0.14886474609375,0.567413330078125,9.933074951171875,-0.274658203125,0.7781982421875,-0.67138671875,0.165008544921875,0.128509521484375,-0.53448486328125,0.0,0.0,0.0,27.421630859375,0,0
HIGHRES_IMU,141645355,0.1590576171875,0.584747314453125,9.936065673828125,-0.2288818359375,0.885009765625,-0.6561279296875,0.169403076171875,0.13580322265625,-0.52716064453125,0.0,0.0,0.0,27.709197998046875,0,0
HIGHRES_IMU,141666532,0.129150390625,0.56085205078125,9.95758056640625,-0.2288818359375,0.732421875,-0.6103515625,0.169403076171875,0.129974365234375,-0.53009033203125,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,141687354,0.11181640625,0.56561279296875,9.903167724609375,-0.3662109375,0.9002685546875,-0.640869140625,0.165008544921875,0.13873291015625,-0.538848876953125,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,141708357,0.12017822265625,0.5859375,9.918121337890625,-0.1373291015625,0.7781982421875,-0.67138671875,0.17523193359375,0.144561767578125,-0.53302001953125,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,141729358,0.142303466796875,0.508209228515625,9.933074951171875,-0.1678466796875,0.8544921875,-0.7781982421875,0.166473388671875,0.13726806640625,-0.53302001953125,0.0,0.0,0.0,27.37371826171875,0,0
HIGHRES_IMU,141750356,0.16082763671875,0.55126953125,9.911529541015625,-0.030517578125,0.79345703125,-0.640869140625,0.169403076171875,0.146026611328125,-0.538848876953125,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,141771367,0.127349853515625,0.56622314453125,9.900177001953125,-0.335693359375,0.6256103515625,-0.579833984375,0.166473388671875,0.13726806640625,-0.543243408203125,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,141792357,0.109405517578125,0.547088623046875,9.9193115234375,-0.2593994140625,0.885009765625,-0.579833984375,0.1591796875,0.144561767578125,-0.547607421875,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,141813356,0.1524658203125,0.532135009765625,9.941436767578125,-0.3204345703125,0.9307861328125,-0.54931640625,0.151885986328125,0.147491455078125,-0.525726318359375,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,141834359,0.14410400390625,0.615234375,9.94500732421875,-0.335693359375,0.701904296875,-0.732421875,0.17230224609375,0.13580322265625,-0.53155517578125,0.0,0.0,0.0,27.37371826171875,0,0
HIGHRES_IMU,141855357,0.124969482421875,0.56024169921875,9.92529296875,-0.4119873046875,1.0528564453125,-0.7171630859375,0.166473388671875,0.129974365234375,-0.540313720703125,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,141876362,0.134521484375,0.549468994140625,9.93365478515625,-0.1068115234375,0.946044921875,-0.8087158203125,0.17230224609375,0.148956298828125,-0.53155517578125,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,141897356,0.112396240234375,0.573394775390625,9.926483154296875,-0.2899169921875,0.9613037109375,-0.5340576171875,0.15771484375,0.13873291015625,-0.541778564453125,0.0,0.0,0.0,27.757110595703125,0,0
HIGHRES_IMU,141918357,0.10284423828125,0.53033447265625,9.92828369140625,-0.48828125,0.8697509765625,-0.5645751953125,0.1591796875,0.144561767578125,-0.518402099609375,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,141939358,0.12078857421875,0.5399169921875,9.891204833984375,-0.18310546875,0.79345703125,-0.7171630859375,0.170867919921875,0.129974365234375,-0.543243408203125,0.0,0.0,0.0,27.37371826171875,0,0
HIGHRES_IMU,141960364,0.12677001953125,0.5506591796875,9.885833740234375,-0.091552734375,0.8087158203125,-0.8697509765625,0.17669677734375,0.13873291015625,-0.538848876953125,0.0,0.0,0.0,27.709197998046875,0,0
HIGHRES_IMU,141981355,0.09686279296875,0.5638427734375,9.891204833984375,-0.18310546875,0.6561279296875,-0.640869140625,0.170867919921875,0.14019775390625,-0.547607421875,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,142002355,0.14349365234375,0.553070068359375,9.91632080078125,-0.244140625,0.8087158203125,-0.8392333984375,0.163543701171875,0.127044677734375,-0.543243408203125,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,142023356,0.182373046875,0.56622314453125,9.89837646484375,-0.2593994140625,0.762939453125,-0.8697509765625,0.163543701171875,0.144561767578125,-0.540313720703125,0.0,0.0,0.0,27.37371826171875,0,0
HIGHRES_IMU,142044359,0.113616943359375,0.550079345703125,9.926483154296875,-0.0152587890625,0.8392333984375,-0.7781982421875,0.170867919921875,0.129974365234375,-0.53594970703125,0.0,0.0,0.0,27.229949951171875,0,0
HIGHRES_IMU,142065365,0.075927734375,0.5626220703125,9.873260498046875,-0.2593994140625,0.732421875,-0.67138671875,0.188385009765625,0.146026611328125,-0.53155517578125,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,142086355,0.115997314453125,0.56085205078125,9.897186279296875,-0.1983642578125,0.579833984375,-0.6561279296875,0.170867919921875,0.13726806640625,-0.53009033203125,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,142107525,0.115997314453125,0.5745849609375,9.909149169921875,-0.30517578125,0.9307861328125,-0.79345703125,0.163543701171875,0.13433837890625,-0.53009033203125,0.0,0.0,0.0,27.61334228515625,0,0
