mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature
RAW_IMU,252147209,-130,-616,16630,-57,51,16,396,210,264,0,3536
RAW_IMU,252168211,-105,-592,16639,-63,55,4,397,214,261,0,3520
RAW_IMU,252189209,-79,-657,16570,-62,52,15,396,225,269,0,3488
RAW_IMU,252210210,-136,-741,16639,-65,68,24,399,217,267,0,3536
RAW_IMU,252231208,-119,-655,16636,-74,53,9,395,211,266,0,3440
RAW_IMU,252252210,-132,-642,16583,-52,55,12,401,222,272,0,3536
RAW_IMU,252273208,-70,-678,16521,-53,58,18,405,216,275,0,3536
RAW_IMU,252294210,-134,-640,16616,-66,50,15,397,211,266,0,3520
RAW_IMU,252315211,-112,-638,16615,-69,59,19,384,219,275,0,3520
RAW_IMU,252336209,-116,-677,16617,-69,54,28,400,224,261,0,3696
RAW_IMU,252357211,-62,-642,16625,-68,55,10,403,216,261,0,3600
RAW_IMU,252378209,-81,-651,16584,-61,54,32,401,215,269,0,3472
RAW_IMU,252399375,-104,-676,16643,-70,61,24,401,220,267,0,3536
RAW_IMU,252420210,-41,-606,16619,-65,53,15,397,216,271,0,3584
RAW_IMU,252441208,-137,-633,16625,-76,65,29,403,219,268,0,3600
RAW_IMU,252462210,-167,-652,16600,-64,66,8,391,217,267,0,3584
RAW_IMU,252483208,-149,-595,16638,-63,50,11,397,221,268,0,3488
RAW_IMU,252504209,-79,-669,16562,-69,56,19,392,224,271,0,3584
RAW_IMU,252525208,-86,-682,16634,-66,50,15,396,208,264,0,3600
RAW_IMU,252546210,-97,-638,16625,-72,60,11,403,216,266,0,3552
RAW_IMU,252567208,-125,-656,16605,-57,41,16,401,215,272,0,3584
RAW_IMU,252588210,-113,-638,16568,-69,62,3,405,219,275,0,3488
RAW_IMU,252609209,-97,-605,16602,-67,49,18,395,216,266,0,3536
RAW_IMU,252630211,-135,-642,16622,-82,65,7,388,215,267,0,3552
RAW_IMU,252651209,-147,-691,16642,-75,63,23,399,217,274,0,3536
RAW_IMU,252672211,-136,-717,16635,-55,62,6,395,221,261,0,3584
RAW_IMU,252693209,-143,-664,16624,-61,51,13,404,220,264,0,3520
RAW_IMU,252714208,-140,-665,16609,-67,58,8,397,231,273,0,3584
RAW_IMU,252735210,-109,-619,16627,-53,55,26,394,210,257,0,3584
RAW_IMU,252756208,-104,-572,16621,-70,63,22,405,224,268,0,3584
RAW_IMU,252777210,-139,-606,16676,-59,56,9,384,214,268,0,3536
RAW_IMU,252798208,-60,-691,16681,-64,62,30,396,217,267,0,3488
RAW_IMU,252819210,-56,-615,16644,-54,55,20,400,216,266,0,3536
RAW_IMU,252840208,-147,-608,16643,-54,63,23,387,216,273,0,3552
RAW_IMU,252861211,-80,-649,16637,-61,51,32,400,214,258,0,3584
RAW_IMU,252882209,-182,-619,16611,-69,47,27,399,215,269,0,3488
RAW_IMU,252903211,-55,-690,16628,-69,45,25,403,211,266,0,3520
RAW_IMU,252924210,-66,-666,16659,-59,57,29,405,216,266,0,3536
RAW_IMU,252945208,-56,-645,16604,-59,51,30,392,214,273,0,3552
RAW_IMU,252966209,-62,-595,16659,-69,59,9,391,215,260,0,3552
RAW_IMU,252987211,-82,-647,16610,-70,50,19,396,213,277,0,3408
RAW_IMU,253008208,-134,-710,16679,-65,56,14,387,214,271,0,3584
RAW_IMU,253029208,-112,-611,16607,-68,45,12,400,224,263,0,3536
RAW_IMU,253050210,-161,-653,16592,-40,52,14,401,215,264,0,3552
RAW_IMU,253071208,-133,-671,16670,-70,60,17,396,217,269,0,3472
RAW_IMU,253092210,-179,-627,16592,-64,61,13,392,214,261,0,3472
RAW_IMU,253113210,-68,-627,16657,-62,60,13,404,217,272,0,3488
RAW_IMU,253134209,-140,-642,16575,-69,47,37,396,220,257,0,3488
RAW_IMU,253155211,-146,-670,16633,-49,52,20,391,213,269,0,3520
RAW_IMU,253176209,-163,-680,16623,-82,56,16,404,217,264,0,3552
RAW_IMU,253197211,-49,-681,16595,-79,41,12,394,210,269,0,3440
RAW_IMU,253218210,-154,-709,16693,-52,57,14,400,214,275,0,3584
RAW_IMU,253239208,-71,-595,16587,-65,49,15,390,216,263,0,3600
RAW_IMU,253260209,-96,-675,16593,-55,66,20,401,225,269,0,3584
RAW_IMU,253281211,-106,-695,16629,-51,59,24,396,225,269,0,3488
